Type;Parameter Type;Date;Time;Operator ID;Probe Model;Probe SN;Method Name;Sample ID;Primary Reading Value;Primary Reading Units;Supp Reading 1;Supp Units 1;Supp Reading 2;Supp Units 2;Supp Reading 3;Supp Units 3;Reading Setting 1;Reading Setting 2;Reading Setting 3;Reading Setting 4;Reading Message 1;Reading Message 2;Reading Message 3;Reading Message 4;Check Std Value;Check Std Units;Check Std Graph;Check Std Status;Calibration Status;Cal Date;Cal Time;Cal Operator ID;Cal Slope Name;Cal Slope;Cal Slope Aux;Cal Slope Units;Cal Offset;Cal Offset Units;Cal r2;Cal Number Of Std's;Cal Std 1;Cal Std 1 Units;Cal Std 1 Primary Value;Cal Std 1 Primary Units;Cal Std 1 Supp Value;Cal Std 2;Cal Std 2 Units;Cal Std 2 Primary Value;Cal Std 2 Primary Units;Cal Std 2 Supp Value;Cal Std 3;Cal Std 3 Units;Cal Std 3 Primary Value;Cal Std 3 Primary Units;Cal Std 3 Supp Value;Cal Std 4;Cal Std 4 Units;Cal Std 4 Primary Value;Cal Std 4 Primary Units;Cal Std 4 Supp Value;Cal Std 5;Cal Std 5 Units;Cal Std 5 Primary Value;Cal Std 5 Primary Units;Cal Std 5 Supp Value;Cal Std 6;Cal Std 6 Units;Cal Std 6 Primary Value;Cal Std 6 Primary Units;Cal Std 6 Supp Value;Cal Std 7;Cal Std 7 Units;Cal Std 7 Primary Value;Cal Std 7 Primary Units;Cal Std 7 Supp Value;Cal Std Supp Units;Cal Message 1;Cal Message 2;Cal Message 3;Cal Message 4;Date/Time POSIX;Cal Date/Time POSIX;Meter SN;Measurement Stability;Measurement Mode;Column1
RD;CD;4/26/2024;5:48:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28943);41.3;mS/cm;30.5;°C;45.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110484;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:47:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28942);3.012;pH;30.7;°C;249.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110424;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:47:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28942);41.3;mS/cm;30.6;°C;46;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110424;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:46:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28941);3.013;pH;30.7;°C;249.8;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110363;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:46:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28941);41.4;mS/cm;30.7;°C;46.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110363;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:45:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28940);3.013;pH;30.8;°C;249.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110303;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:45:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28940);41.4;mS/cm;30.8;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110303;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:44:05 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28939);3.013;pH;30.8;°C;249.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110245;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:44:05 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28939);41.3;mS/cm;30.9;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110245;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:43:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28938);3.013;pH;30.8;°C;249.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110184;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:43:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28938);41.3;mS/cm;30.9;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110184;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:42:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28937);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110123;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:42:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28937);41.3;mS/cm;31;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110123;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:41:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28936);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110063;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:41:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28936);41.4;mS/cm;30.9;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110063;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:40:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28935);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110004;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:40:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28935);41.3;mS/cm;30.9;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714110004;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:39:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28934);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109944;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:39:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28934);41.3;mS/cm;30.9;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109944;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:38:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28933);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109883;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:38:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28933);41.4;mS/cm;30.9;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109883;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:37:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28932);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109823;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:37:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28932);41.4;mS/cm;30.9;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109823;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:36:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28931);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109764;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:36:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28931);41.3;mS/cm;30.9;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109764;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:35:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28930);3.014;pH;30.8;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109704;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:35:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28930);41.3;mS/cm;30.9;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109704;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:34:05 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28929);3.013;pH;30.7;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109645;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:34:05 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28929);41.3;mS/cm;30.9;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109645;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:33:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28928);3.013;pH;30.7;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109584;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:33:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28928);41.4;mS/cm;30.8;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109584;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:32:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28927);3.013;pH;30.7;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109523;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:32:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28927);41.4;mS/cm;30.8;°C;46.3;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109523;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:31:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28926);3.013;pH;30.7;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109463;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:31:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28926);41.4;mS/cm;30.8;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109463;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:30:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28925);3.013;pH;30.7;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109403;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:30:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28925);41.4;mS/cm;30.8;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109403;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:29:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28924);3.013;pH;30.7;°C;249.7;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109344;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:29:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28924);41.4;mS/cm;30.8;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109344;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:28:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28923);3.013;pH;30.7;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109283;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:28:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28923);41.4;mS/cm;30.8;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109283;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:27:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28922);3.013;pH;30.6;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109224;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:27:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28922);41.3;mS/cm;30.7;°C;46.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109224;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:26:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28921);3.013;pH;30.6;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109164;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:26:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28921);41.3;mS/cm;30.7;°C;46.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109164;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:25:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28920);3.013;pH;30.6;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109103;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:25:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28920);41.4;mS/cm;30.7;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109103;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:24:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28919);3.013;pH;30.6;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109043;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:24:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28919);41.4;mS/cm;30.7;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714109043;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:23:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28918);3.013;pH;30.6;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714108984;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:23:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28918);41.4;mS/cm;30.7;°C;46.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714108984;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;5:22:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (28917);3.013;pH;30.6;°C;249.6;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714108924;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;5:22:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (28917);41.4;mS/cm;30.7;°C;46.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714108924;1713539321;2.32E+11;;Interval;EndOfRecord
